event_id,user_id,event_type,event_date,product_id,amount,traffic_source
7732,4624,purchase,2026-01-18 22:39:18.219659,205,49.17,organic
4281,2761,page_view,2026-01-18 22:40:29.978596,305,,paid_ads
9872,5736,add_to_cart,2026-01-18 22:45:31.170402,101,,paid_ads
8795,5181,page_view,2026-01-18 22:46:42.007939,404,,organic
6377,3915,page_view,2026-01-18 22:51:08.882598,305,,organic
9873,5736,checkout_start,2026-01-18 22:54:31.170402,101,,paid_ads
3587,2402,page_view,2026-01-18 22:55:53.166090,404,,social
9874,5736,payment_info,2026-01-18 22:58:31.170402,101,,paid_ads
6378,3915,add_to_cart,2026-01-18 23:01:08.882598,305,,organic
9875,5736,purchase,2026-01-18 23:03:31.170402,101,33.85,paid_ads
6379,3915,checkout_start,2026-01-18 23:09:08.882598,305,,organic
1766,1415,page_view,2026-01-18 23:09:19.166094,205,,email
4776,3018,page_view,2026-01-18 23:09:57.957663,201,,organic
1767,1415,add_to_cart,2026-01-18 23:14:19.166094,205,,email
1768,1415,checkout_start,2026-01-18 23:16:19.166094,205,,email
6380,3915,payment_info,2026-01-18 23:17:08.882598,305,,organic
4582,2920,page_view,2026-01-18 23:18:43.536763,205,,email
1769,1415,payment_info,2026-01-18 23:19:19.166094,205,,email
8457,5005,page_view,2026-01-18 23:22:03.452959,305,,organic
6381,3915,purchase,2026-01-18 23:22:08.882598,305,61.82,organic
1770,1415,purchase,2026-01-18 23:23:19.166094,205,57.25,email
4161,2699,page_view,2026-01-18 23:30:40.766611,201,,social
4583,2920,add_to_cart,2026-01-18 23:31:43.536763,205,,email
4584,2920,checkout_start,2026-01-18 23:32:43.536763,205,,email
4585,2920,payment_info,2026-01-18 23:35:43.536763,205,,email
4586,2920,purchase,2026-01-18 23:36:43.536763,205,68.35,email
8919,5241,page_view,2026-01-18 23:48:24.496214,205,,organic
1315,1185,page_view,2026-01-19 00:10:13.803763,404,,social
9354,5478,page_view,2026-01-19 00:10:41.086762,205,,paid_ads
6388,3921,page_view,2026-01-19 00:56:48.109649,101,,social
7082,4314,page_view,2026-01-19 01:01:25.014014,205,,paid_ads
8142,4839,page_view,2026-01-19 01:12:07.477295,404,,email
7083,4314,add_to_cart,2026-01-19 01:14:25.014014,205,,paid_ads
7084,4314,checkout_start,2026-01-19 01:16:25.014014,205,,paid_ads
1438,1251,page_view,2026-01-19 01:20:38.966988,205,,paid_ads
7085,4314,payment_info,2026-01-19 01:21:25.014014,205,,paid_ads
7086,4314,purchase,2026-01-19 01:22:25.014014,205,159.9,paid_ads
1439,1251,add_to_cart,2026-01-19 01:22:38.966988,205,,paid_ads
6689,4085,page_view,2026-01-19 01:25:40.989202,205,,organic
8143,4839,add_to_cart,2026-01-19 01:26:07.477295,404,,email
3074,2128,page_view,2026-01-19 01:27:27.843476,305,,organic
1440,1251,checkout_start,2026-01-19 01:31:38.966988,205,,paid_ads
5394,3371,page_view,2026-01-19 01:33:17.567058,102,,social
1441,1251,payment_info,2026-01-19 01:39:38.966988,205,,paid_ads
3103,2143,page_view,2026-01-19 01:40:08.828253,101,,social
1442,1251,purchase,2026-01-19 01:42:38.966988,205,194.7,paid_ads
5293,3314,page_view,2026-01-19 01:44:38.863360,101,,email
4855,3063,page_view,2026-01-19 01:45:48.989619,305,,organic
5294,3314,add_to_cart,2026-01-19 01:56:38.863360,101,,email
4425,2837,page_view,2026-01-19 02:01:13.325311,205,,paid_ads
4426,2837,add_to_cart,2026-01-19 02:05:13.325311,205,,paid_ads
4427,2837,checkout_start,2026-01-19 02:13:13.325311,205,,paid_ads
4428,2837,payment_info,2026-01-19 02:15:13.325311,205,,paid_ads
4520,2886,page_view,2026-01-19 02:18:20.743255,201,,organic
4429,2837,purchase,2026-01-19 02:19:13.325311,205,132.04,paid_ads
7769,4646,page_view,2026-01-19 02:25:30.684111,404,,paid_ads
9999,5796,page_view,2026-01-19 02:25:38.686777,101,,organic
1837,1452,page_view,2026-01-19 02:28:21.980172,305,,organic
1838,1452,add_to_cart,2026-01-19 02:34:21.980172,305,,organic
9151,5366,page_view,2026-01-19 02:35:09.283463,102,,organic
9152,5366,add_to_cart,2026-01-19 02:37:09.283463,102,,organic
9153,5366,checkout_start,2026-01-19 02:38:09.283463,102,,organic
7840,4679,page_view,2026-01-19 03:05:39.195359,404,,social
7453,4485,page_view,2026-01-19 03:19:30.472287,205,,organic
9566,5578,page_view,2026-01-19 03:32:40.316111,102,,social
9940,5772,page_view,2026-01-19 03:34:26.734832,102,,organic
7454,4485,add_to_cart,2026-01-19 03:37:30.472287,205,,organic
2730,1943,page_view,2026-01-19 03:39:16.530369,201,,paid_ads
7455,4485,checkout_start,2026-01-19 03:40:30.472287,205,,organic
9376,5488,page_view,2026-01-19 03:45:04.433650,305,,organic
4619,2934,page_view,2026-01-19 03:46:20.659670,201,,social
7456,4485,payment_info,2026-01-19 03:46:30.472287,205,,organic
7457,4485,purchase,2026-01-19 03:51:30.472287,205,192.01,organic
4620,2934,add_to_cart,2026-01-19 03:54:20.659670,201,,social
9377,5488,add_to_cart,2026-01-19 03:56:04.433650,305,,organic
9378,5488,checkout_start,2026-01-19 04:02:04.433650,305,,organic
7752,4638,page_view,2026-01-19 04:09:00.509142,305,,social
9379,5488,payment_info,2026-01-19 04:10:04.433650,305,,organic
9380,5488,purchase,2026-01-19 04:11:04.433650,305,39.8,organic
10236,5923,page_view,2026-01-19 04:23:10.198487,205,,email
5821,3602,page_view,2026-01-19 04:36:02.801201,101,,organic
5822,3602,add_to_cart,2026-01-19 04:55:02.801201,101,,organic
5823,3602,checkout_start,2026-01-19 04:56:02.801201,101,,organic
5824,3602,payment_info,2026-01-19 05:00:02.801201,101,,organic
5825,3602,purchase,2026-01-19 05:01:02.801201,101,139.72,organic
5225,3273,page_view,2026-01-19 05:16:32.032208,404,,paid_ads
1277,1165,page_view,2026-01-19 05:18:49.652330,305,,social
6942,4231,page_view,2026-01-19 05:19:56.302832,205,,organic
4791,3029,page_view,2026-01-19 05:29:50.851420,201,,organic
6943,4231,add_to_cart,2026-01-19 05:31:56.302832,205,,organic
7362,4440,page_view,2026-01-19 05:33:30.231343,201,,social
1296,1175,page_view,2026-01-19 05:34:17.540561,101,,organic
3807,2514,page_view,2026-01-19 05:35:01.925563,201,,email
4792,3029,add_to_cart,2026-01-19 05:37:50.851420,201,,organic
4793,3029,checkout_start,2026-01-19 05:40:50.851420,201,,organic
3494,2354,page_view,2026-01-19 05:43:39.863898,102,,email
3719,2463,page_view,2026-01-19 05:44:05.741471,305,,organic
4794,3029,payment_info,2026-01-19 05:45:50.851420,201,,organic
3495,2354,add_to_cart,2026-01-19 05:51:39.863898,102,,email
3720,2463,add_to_cart,2026-01-19 05:55:05.741471,305,,organic
3721,2463,checkout_start,2026-01-19 05:57:05.741471,305,,organic
3722,2463,payment_info,2026-01-19 06:00:05.741471,305,,organic
3723,2463,purchase,2026-01-19 06:02:05.741471,305,137.31,organic
9722,5659,page_view,2026-01-19 06:02:52.259073,101,,organic
8298,4920,page_view,2026-01-19 06:04:04.318103,101,,paid_ads
8299,4920,add_to_cart,2026-01-19 06:06:04.318103,101,,paid_ads
5349,3344,page_view,2026-01-19 06:06:40.712448,404,,organic
7076,4309,page_view,2026-01-19 06:22:44.195515,201,,organic
7077,4309,add_to_cart,2026-01-19 06:32:44.195515,201,,organic
9898,5753,page_view,2026-01-19 06:36:57.319634,205,,social
3599,2408,page_view,2026-01-19 06:47:38.055159,205,,organic
10161,5887,page_view,2026-01-19 06:50:52.027997,101,,social
3600,2408,add_to_cart,2026-01-19 07:00:38.055159,205,,organic
6433,3949,page_view,2026-01-19 07:04:30.922051,205,,organic
9933,5769,page_view,2026-01-19 07:13:11.690344,305,,organic
6434,3949,add_to_cart,2026-01-19 07:14:30.922051,205,,organic
9658,5628,page_view,2026-01-19 07:14:31.933343,305,,email
1436,1249,page_view,2026-01-19 07:15:32.381244,404,,social
4384,2821,page_view,2026-01-19 07:16:16.329608,205,,paid_ads
3688,2448,page_view,2026-01-19 07:20:20.557536,201,,paid_ads
4385,2821,add_to_cart,2026-01-19 07:21:16.329608,205,,paid_ads
4386,2821,checkout_start,2026-01-19 07:28:16.329608,205,,paid_ads
4387,2821,payment_info,2026-01-19 07:31:16.329608,205,,paid_ads
4388,2821,purchase,2026-01-19 07:33:16.329608,205,192.36,paid_ads
7250,4384,page_view,2026-01-19 07:34:00.852384,305,,social
2852,1999,page_view,2026-01-19 07:34:18.794279,101,,social
9885,5743,page_view,2026-01-19 07:39:50.341793,205,,organic
3450,2328,page_view,2026-01-19 07:47:53.878672,305,,organic
3252,2219,page_view,2026-01-19 07:51:20.009547,205,,social
3744,2484,page_view,2026-01-19 07:51:50.317261,101,,social
3253,2219,add_to_cart,2026-01-19 07:53:20.009547,205,,social
3254,2219,checkout_start,2026-01-19 07:56:20.009547,205,,social
3255,2219,payment_info,2026-01-19 07:59:20.009547,205,,social
3256,2219,purchase,2026-01-19 08:04:20.009547,205,21.92,social
7821,4672,page_view,2026-01-19 08:22:40.859206,205,,email
7928,4721,page_view,2026-01-19 08:23:14.311204,305,,organic
5836,3608,page_view,2026-01-19 08:23:39.124181,101,,organic
6051,3726,page_view,2026-01-19 08:32:41.513296,305,,organic
1836,1451,page_view,2026-01-19 08:38:56.310937,305,,paid_ads
7929,4721,add_to_cart,2026-01-19 08:39:14.311204,305,,organic
5837,3608,add_to_cart,2026-01-19 08:42:39.124181,101,,organic
5838,3608,checkout_start,2026-01-19 08:51:39.124181,101,,organic
5839,3608,payment_info,2026-01-19 08:56:39.124181,101,,organic
8664,5114,page_view,2026-01-19 08:59:18.655519,305,,paid_ads
5840,3608,purchase,2026-01-19 09:00:39.124181,101,148.3,organic
8665,5114,add_to_cart,2026-01-19 09:02:18.655519,305,,paid_ads
8666,5114,checkout_start,2026-01-19 09:04:18.655519,305,,paid_ads
8667,5114,payment_info,2026-01-19 09:10:18.655519,305,,paid_ads
4376,2813,page_view,2026-01-19 09:11:40.033131,102,,organic
8668,5114,purchase,2026-01-19 09:13:18.655519,305,32.75,paid_ads
6703,4094,page_view,2026-01-19 09:30:11.286716,404,,organic
4393,2824,page_view,2026-01-19 09:36:32.723423,201,,organic
4394,2824,add_to_cart,2026-01-19 09:42:32.723423,201,,organic
4395,2824,checkout_start,2026-01-19 09:44:32.723423,201,,organic
6894,4204,page_view,2026-01-19 09:47:31.215050,201,,paid_ads
6895,4204,add_to_cart,2026-01-19 09:56:31.215050,201,,paid_ads
7758,4640,page_view,2026-01-19 10:00:44.912629,102,,social
9253,5426,page_view,2026-01-19 10:05:49.598426,404,,email
5563,3470,page_view,2026-01-19 10:12:39.104075,101,,paid_ads
9254,5426,add_to_cart,2026-01-19 10:14:49.598426,404,,email
9163,5370,page_view,2026-01-19 10:16:56.268015,404,,organic
9255,5427,page_view,2026-01-19 10:26:18.443688,305,,organic
3865,2546,page_view,2026-01-19 10:45:53.833752,205,,social
9349,5475,page_view,2026-01-19 11:04:24.081821,305,,organic
9350,5475,add_to_cart,2026-01-19 11:07:24.081821,305,,organic
3830,2531,page_view,2026-01-19 11:07:24.728628,404,,organic
8761,5162,page_view,2026-01-19 11:07:47.670869,404,,organic
3984,2610,page_view,2026-01-19 11:12:11.335057,305,,email
1455,1259,page_view,2026-01-19 11:13:06.310806,101,,organic
6960,4240,page_view,2026-01-19 11:16:55.055147,305,,paid_ads
3985,2610,add_to_cart,2026-01-19 11:27:11.335057,305,,email
8908,5238,page_view,2026-01-19 11:27:35.279603,201,,organic
6961,4240,add_to_cart,2026-01-19 11:27:55.055147,305,,paid_ads
1456,1259,add_to_cart,2026-01-19 11:32:06.310806,101,,organic
3220,2200,page_view,2026-01-19 11:34:29.257259,404,,organic
6962,4240,checkout_start,2026-01-19 11:34:55.055147,305,,paid_ads
3986,2610,checkout_start,2026-01-19 11:37:11.335057,305,,email
1457,1259,checkout_start,2026-01-19 11:42:06.310806,101,,organic
3987,2610,payment_info,2026-01-19 11:42:11.335057,305,,email
3988,2610,purchase,2026-01-19 11:47:11.335057,305,94.47,email
2323,1729,page_view,2026-01-19 11:48:37.500195,305,,paid_ads
1458,1259,payment_info,2026-01-19 11:49:06.310806,101,,organic
1459,1259,purchase,2026-01-19 11:53:06.310806,101,172.88,organic
10146,5876,page_view,2026-01-19 11:57:52.012630,205,,organic
8197,4867,page_view,2026-01-19 12:01:53.958234,101,,social
3169,2178,page_view,2026-01-19 12:26:36.551340,102,,email
3005,2091,page_view,2026-01-19 12:45:57.104817,102,,paid_ads
7238,4378,page_view,2026-01-19 12:54:10.144587,101,,social
6205,3813,page_view,2026-01-19 13:14:32.657144,101,,organic
9305,5455,page_view,2026-01-19 13:47:42.947783,201,,paid_ads
1246,1141,page_view,2026-01-19 14:00:10.141826,201,,paid_ads
1233,1133,page_view,2026-01-19 14:13:04.168118,102,,organic
2194,1653,page_view,2026-01-19 14:24:00.659877,404,,social
4785,3023,page_view,2026-01-19 14:26:26.653376,201,,organic
3139,2166,page_view,2026-01-19 14:29:04.190192,205,,email
9645,5623,page_view,2026-01-19 14:34:51.260109,102,,email
5653,3514,page_view,2026-01-19 14:36:57.997346,201,,organic
9646,5623,add_to_cart,2026-01-19 14:41:51.260109,102,,email
5654,3514,add_to_cart,2026-01-19 14:41:57.997346,201,,organic
5887,3628,page_view,2026-01-19 14:43:26.686743,201,,social
9647,5623,checkout_start,2026-01-19 14:44:51.260109,102,,email
7024,4283,page_view,2026-01-19 14:45:19.792117,205,,organic
9648,5623,payment_info,2026-01-19 14:46:51.260109,102,,email
5655,3514,checkout_start,2026-01-19 14:47:57.997346,201,,organic
9649,5623,purchase,2026-01-19 14:49:51.260109,102,163.0,email
7025,4283,add_to_cart,2026-01-19 14:54:19.792117,205,,organic
5656,3514,payment_info,2026-01-19 14:55:57.997346,201,,organic
5920,3649,page_view,2026-01-19 14:56:41.472194,201,,social
5657,3514,purchase,2026-01-19 14:58:57.997346,201,180.99,organic
7026,4283,checkout_start,2026-01-19 15:00:19.792117,205,,organic
7027,4283,payment_info,2026-01-19 15:05:19.792117,205,,organic
7028,4283,purchase,2026-01-19 15:06:19.792117,205,64.53,organic
3393,2293,page_view,2026-01-19 15:11:35.065564,101,,organic
6185,3798,page_view,2026-01-19 15:16:08.183969,101,,organic
2689,1927,page_view,2026-01-19 15:23:07.387164,305,,email
3394,2293,add_to_cart,2026-01-19 15:30:35.065564,101,,organic
3395,2293,checkout_start,2026-01-19 15:32:35.065564,101,,organic
2690,1927,add_to_cart,2026-01-19 15:43:07.387164,305,,email
6305,3878,page_view,2026-01-19 15:44:39.352089,201,,organic
2691,1927,checkout_start,2026-01-19 15:47:07.387164,305,,email
2692,1927,payment_info,2026-01-19 15:49:07.387164,305,,email
3167,2177,page_view,2026-01-19 15:53:03.789228,102,,organic
2693,1927,purchase,2026-01-19 15:54:07.387164,305,39.1,email
7774,4649,page_view,2026-01-19 15:57:09.864659,305,,email
2345,1738,page_view,2026-01-19 16:00:05.408731,102,,organic
3168,2177,add_to_cart,2026-01-19 16:04:03.789228,102,,organic
4746,3001,page_view,2026-01-19 16:04:45.687453,404,,social
8719,5141,page_view,2026-01-19 16:11:35.199925,201,,organic
6034,3720,page_view,2026-01-19 16:14:20.477684,205,,email
6035,3720,add_to_cart,2026-01-19 16:27:20.477684,205,,email
6036,3720,checkout_start,2026-01-19 16:30:20.477684,205,,email
6037,3720,payment_info,2026-01-19 16:33:20.477684,205,,email
6038,3720,purchase,2026-01-19 16:38:20.477684,205,21.11,email
2769,1960,page_view,2026-01-19 17:00:40.385609,305,,organic
2770,1960,add_to_cart,2026-01-19 17:07:40.385609,305,,organic
2771,1960,checkout_start,2026-01-19 17:10:40.385609,305,,organic
8045,4786,page_view,2026-01-19 17:20:29.454563,101,,paid_ads
9616,5607,page_view,2026-01-19 17:28:21.046368,201,,social
5908,3640,page_view,2026-01-19 17:30:41.833068,205,,paid_ads
9662,5630,page_view,2026-01-19 17:31:03.806125,305,,organic
5909,3640,add_to_cart,2026-01-19 17:40:41.833068,205,,paid_ads
9663,5630,add_to_cart,2026-01-19 17:42:03.806125,305,,organic
5910,3640,checkout_start,2026-01-19 17:44:41.833068,205,,paid_ads
4861,3069,page_view,2026-01-19 17:55:06.958546,305,,organic
7964,4738,page_view,2026-01-19 17:55:08.006659,101,,social
2229,1676,page_view,2026-01-19 17:58:00.599016,201,,email
8793,5179,page_view,2026-01-19 18:01:09.719783,404,,organic
3489,2349,page_view,2026-01-19 18:10:20.704638,101,,email
3415,2308,page_view,2026-01-19 18:12:26.470634,101,,paid_ads
1503,1282,page_view,2026-01-19 18:45:23.108078,101,,social
3102,2142,page_view,2026-01-19 18:47:09.229190,101,,social
4290,2768,page_view,2026-01-19 19:20:54.196031,201,,email
4291,2768,add_to_cart,2026-01-19 19:39:54.196031,201,,email
4292,2768,checkout_start,2026-01-19 19:41:54.196031,201,,email
4293,2768,payment_info,2026-01-19 19:47:54.196031,201,,email
9508,5549,page_view,2026-01-19 19:49:06.046948,101,,social
4294,2768,purchase,2026-01-19 19:50:54.196031,201,81.0,email
8924,5244,page_view,2026-01-19 19:52:31.321668,101,,paid_ads
7092,4316,page_view,2026-01-19 19:54:17.348062,305,,paid_ads
3728,2468,page_view,2026-01-19 19:58:55.390371,101,,organic
1462,1261,page_view,2026-01-19 19:59:58.675204,201,,social
7451,4483,page_view,2026-01-19 20:10:36.790981,201,,organic
1463,1261,add_to_cart,2026-01-19 20:11:58.675204,201,,social
3294,2243,page_view,2026-01-19 20:18:08.676481,205,,organic
3295,2243,add_to_cart,2026-01-19 20:25:08.676481,205,,organic
3296,2243,checkout_start,2026-01-19 20:26:08.676481,205,,organic
3297,2243,payment_info,2026-01-19 20:33:08.676481,205,,organic
3298,2243,purchase,2026-01-19 20:34:08.676481,205,131.6,organic
5135,3217,page_view,2026-01-19 20:41:55.586422,205,,organic
5339,3334,page_view,2026-01-19 20:42:29.379737,305,,social
5136,3217,add_to_cart,2026-01-19 20:49:55.586422,205,,organic
7199,4363,page_view,2026-01-19 20:51:17.998862,102,,organic
7200,4363,add_to_cart,2026-01-19 21:05:17.998862,102,,organic
7201,4363,checkout_start,2026-01-19 21:11:17.998862,102,,organic
7202,4363,payment_info,2026-01-19 21:19:17.998862,102,,organic
7203,4363,purchase,2026-01-19 21:23:17.998862,102,168.49,organic
3597,2406,page_view,2026-01-19 21:27:04.300758,201,,social
2030,1547,page_view,2026-01-19 21:28:32.370756,205,,paid_ads
5890,3630,page_view,2026-01-19 21:31:53.389601,201,,social
7093,4317,page_view,2026-01-19 21:33:48.815057,205,,email
3703,2455,page_view,2026-01-19 21:40:14.561590,102,,organic
3115,2152,page_view,2026-01-19 21:44:44.042271,305,,email
10031,5813,page_view,2026-01-19 21:55:33.077645,101,,paid_ads
9063,5316,page_view,2026-01-19 21:57:11.320222,404,,social
5435,3390,page_view,2026-01-19 22:00:34.802189,102,,email
9501,5546,page_view,2026-01-19 22:09:36.107498,305,,organic
10234,5921,page_view,2026-01-19 22:16:20.753013,404,,social
1690,1383,page_view,2026-01-19 22:39:55.236899,101,,organic
1691,1383,add_to_cart,2026-01-19 22:49:55.236899,101,,organic
6020,3716,page_view,2026-01-19 22:51:29.511790,102,,email
4960,3124,page_view,2026-01-19 22:53:51.769081,201,,social
1692,1383,checkout_start,2026-01-19 22:56:55.236899,101,,organic
6021,3716,add_to_cart,2026-01-19 23:03:29.511790,102,,email
1693,1383,payment_info,2026-01-19 23:03:55.236899,101,,organic
6022,3716,checkout_start,2026-01-19 23:04:29.511790,102,,email
2627,1894,page_view,2026-01-19 23:04:36.024864,404,,paid_ads
1694,1383,purchase,2026-01-19 23:06:55.236899,101,61.55,organic
6023,3716,payment_info,2026-01-19 23:12:29.511790,102,,email
6024,3716,purchase,2026-01-19 23:16:29.511790,102,76.95,email
1040,1020,page_view,2026-01-19 23:17:57.765448,101,,social
4382,2819,page_view,2026-01-19 23:40:05.619415,101,,social
3197,2191,page_view,2026-01-19 23:45:55.136363,305,,social
1249,1144,page_view,2026-01-19 23:50:19.128299,101,,organic
4380,2817,page_view,2026-01-20 00:10:05.258455,102,,social
7135,4334,page_view,2026-01-20 00:11:15.031201,305,,email
5809,3595,page_view,2026-01-20 00:18:53.421116,201,,social
5854,3613,page_view,2026-01-20 00:28:51.160565,305,,social
2220,1671,page_view,2026-01-20 00:29:21.797355,102,,email
7950,4729,page_view,2026-01-20 00:31:41.059224,201,,paid_ads
3736,2476,page_view,2026-01-20 00:40:01.255347,101,,social
6590,4028,page_view,2026-01-20 00:48:42.640366,102,,organic
4572,2914,page_view,2026-01-20 01:00:51.025578,305,,organic
3228,2208,page_view,2026-01-20 01:01:23.361636,305,,organic
5333,3329,page_view,2026-01-20 01:03:35.265804,305,,organic
4573,2914,add_to_cart,2026-01-20 01:08:51.025578,305,,organic
6522,3996,page_view,2026-01-20 01:13:30.221781,102,,paid_ads
1991,1526,page_view,2026-01-20 01:20:00.383479,404,,social
5442,3395,page_view,2026-01-20 01:20:34.147638,404,,paid_ads
5443,3395,add_to_cart,2026-01-20 01:35:34.147638,404,,paid_ads
5444,3395,checkout_start,2026-01-20 01:45:34.147638,404,,paid_ads
2452,1799,page_view,2026-01-20 01:56:05.811252,305,,social
6134,3777,page_view,2026-01-20 02:10:24.046443,404,,organic
5575,3477,page_view,2026-01-20 02:11:17.665730,404,,organic
5192,3245,page_view,2026-01-20 02:11:48.005798,102,,organic
10286,5951,page_view,2026-01-20 02:16:27.693015,102,,social
3771,2498,page_view,2026-01-20 02:20:17.076254,404,,social
6135,3777,add_to_cart,2026-01-20 02:29:24.046443,404,,organic
6136,3777,checkout_start,2026-01-20 02:38:24.046443,404,,organic
6137,3777,payment_info,2026-01-20 02:42:24.046443,404,,organic
9001,5288,page_view,2026-01-20 02:44:02.361947,102,,social
6138,3777,purchase,2026-01-20 02:47:24.046443,404,56.01,organic
2894,2027,page_view,2026-01-20 02:50:14.960480,102,,organic
6195,3807,page_view,2026-01-20 03:12:33.510054,305,,organic
3535,2374,page_view,2026-01-20 03:24:21.532561,201,,organic
1210,1122,page_view,2026-01-20 03:27:53.754883,305,,email
2197,1656,page_view,2026-01-20 03:29:32.942009,201,,paid_ads
1211,1122,add_to_cart,2026-01-20 03:31:53.754883,305,,email
5505,3431,page_view,2026-01-20 03:34:26.733185,102,,organic
1212,1122,checkout_start,2026-01-20 03:35:53.754883,305,,email
1213,1122,payment_info,2026-01-20 03:37:53.754883,305,,email
5342,3337,page_view,2026-01-20 03:38:37.003162,101,,organic
4782,3020,page_view,2026-01-20 04:04:19.870132,102,,social
10128,5862,page_view,2026-01-20 04:22:53.821290,404,,email
8072,4801,page_view,2026-01-20 04:22:58.070451,404,,social
8073,4801,add_to_cart,2026-01-20 04:25:58.070451,404,,social
10129,5862,add_to_cart,2026-01-20 04:28:53.821290,404,,email
8074,4801,checkout_start,2026-01-20 04:30:58.070451,404,,social
8075,4801,payment_info,2026-01-20 04:32:58.070451,404,,social
1543,1306,page_view,2026-01-20 04:33:32.383739,101,,organic
7778,4652,page_view,2026-01-20 04:34:21.428667,101,,organic
8076,4801,purchase,2026-01-20 04:35:58.070451,404,54.22,social
8825,5196,page_view,2026-01-20 04:36:39.986905,102,,organic
7779,4652,add_to_cart,2026-01-20 04:38:21.428667,101,,organic
7780,4652,checkout_start,2026-01-20 04:43:21.428667,101,,organic
2360,1747,page_view,2026-01-20 04:55:55.613022,201,,organic
2361,1747,add_to_cart,2026-01-20 05:00:55.613022,201,,organic
6428,3945,page_view,2026-01-20 05:28:29.180492,102,,organic
9849,5727,page_view,2026-01-20 05:29:23.195544,102,,organic
5193,3246,page_view,2026-01-20 05:29:31.772171,102,,social
8495,5027,page_view,2026-01-20 05:38:56.659062,305,,organic
3485,2345,page_view,2026-01-20 05:43:06.216055,305,,paid_ads
8496,5027,add_to_cart,2026-01-20 05:46:56.659062,305,,organic
8497,5027,checkout_start,2026-01-20 05:50:56.659062,305,,organic
5316,3320,page_view,2026-01-20 05:53:35.619982,101,,organic
8498,5027,payment_info,2026-01-20 05:55:56.659062,305,,organic
8499,5027,purchase,2026-01-20 05:59:56.659062,305,199.12,organic
8657,5107,page_view,2026-01-20 06:02:03.997081,205,,social
5317,3320,add_to_cart,2026-01-20 06:08:35.619982,101,,organic
2591,1873,page_view,2026-01-20 06:14:41.220860,404,,organic
5318,3320,checkout_start,2026-01-20 06:16:35.619982,101,,organic
6896,4205,page_view,2026-01-20 06:29:20.506495,101,,paid_ads
4152,2694,page_view,2026-01-20 06:34:12.726652,404,,organic
9850,5728,page_view,2026-01-20 06:35:32.519904,101,,social
9851,5728,add_to_cart,2026-01-20 06:52:32.519904,101,,social
9852,5728,checkout_start,2026-01-20 06:55:32.519904,101,,social
9853,5728,payment_info,2026-01-20 06:57:32.519904,101,,social
9854,5728,purchase,2026-01-20 06:59:32.519904,101,74.73,social
5327,3327,page_view,2026-01-20 07:14:44.562999,205,,organic
4713,2984,page_view,2026-01-20 07:23:25.673591,404,,organic
5328,3327,add_to_cart,2026-01-20 07:23:44.562999,205,,organic
4714,2984,add_to_cart,2026-01-20 07:26:25.673591,404,,organic
4715,2984,checkout_start,2026-01-20 07:31:25.673591,404,,organic
5329,3327,checkout_start,2026-01-20 07:31:44.562999,205,,organic
5330,3327,payment_info,2026-01-20 07:37:44.562999,205,,organic
1376,1219,page_view,2026-01-20 07:39:24.629880,101,,organic
4490,2866,page_view,2026-01-20 07:41:03.162324,205,,organic
5331,3327,purchase,2026-01-20 07:41:44.562999,205,91.84,organic
1886,1476,page_view,2026-01-20 07:55:14.301899,201,,social
6954,4236,page_view,2026-01-20 07:58:34.618156,305,,social
1377,1219,add_to_cart,2026-01-20 07:59:24.629880,101,,organic
8238,4886,page_view,2026-01-20 08:00:01.490385,102,,organic
1378,1219,checkout_start,2026-01-20 08:01:24.629880,101,,organic
1379,1219,payment_info,2026-01-20 08:08:24.629880,101,,organic
7545,4527,page_view,2026-01-20 08:09:55.335358,305,,social
2599,1878,page_view,2026-01-20 08:09:57.697870,101,,paid_ads
1380,1219,purchase,2026-01-20 08:13:24.629880,101,23.88,organic
1460,1260,page_view,2026-01-20 08:21:07.255452,101,,email
1461,1260,add_to_cart,2026-01-20 08:30:07.255452,101,,email
5341,3336,page_view,2026-01-20 08:37:02.334265,201,,social
3231,2210,page_view,2026-01-20 08:38:44.651937,102,,organic
7926,4720,page_view,2026-01-20 08:54:43.772374,404,,social
2982,2077,page_view,2026-01-20 08:54:55.543465,305,,email
6598,4032,page_view,2026-01-20 08:56:37.748516,205,,email
9295,5449,page_view,2026-01-20 08:59:07.790569,101,,social
6599,4032,add_to_cart,2026-01-20 09:01:37.748516,205,,email
7927,4720,add_to_cart,2026-01-20 09:01:43.772374,404,,social
6600,4032,checkout_start,2026-01-20 09:04:37.748516,205,,email
2983,2077,add_to_cart,2026-01-20 09:12:55.543465,305,,email
2984,2077,checkout_start,2026-01-20 09:15:55.543465,305,,email
1094,1051,page_view,2026-01-20 09:26:42.205474,404,,social
5468,3410,page_view,2026-01-20 09:31:15.135300,305,,organic
2532,1840,page_view,2026-01-20 09:35:13.344741,404,,social
5064,3180,page_view,2026-01-20 09:43:21.082761,404,,paid_ads
6993,4261,page_view,2026-01-20 09:52:26.252842,305,,social
4181,2711,page_view,2026-01-20 09:58:45.286193,404,,organic
6994,4261,add_to_cart,2026-01-20 09:59:26.252842,305,,social
5640,3509,page_view,2026-01-20 10:05:20.200633,101,,email
4772,3014,page_view,2026-01-20 10:14:03.128793,404,,social
5641,3509,add_to_cart,2026-01-20 10:17:20.200633,101,,email
5642,3509,checkout_start,2026-01-20 10:27:20.200633,101,,email
5643,3509,payment_info,2026-01-20 10:34:20.200633,101,,email
